 Syracuse University
UTC, N1 [cph], N2 [cph], P1 [mb], Batt [V], H7 [%], P4 [mb], T7 [C], NMcounts, fbar, fhum, fsol, CR VWC, B/M,
2021-04-01 22:32:00, 5678, 2830, 0.0, 13.8, 6.0, 864.5, 21.0, 168.105, 0.959, 1.006, 0.946, 0.087, 0.4984, 2021-04-01 16:32:00
2021-04-01 21:32:00, 5592, 2659, 0.0, 13.8, 6.0, 865.4, 20.0, 167.965, 0.965, 1.006, 0.947, 0.092, 0.4755, 2021-04-01 15:32:00
2021-04-01 20:32:00, 5446, 2766, 0.0, 13.8, 8.0, 866.2, 19.0, 168.002, 0.971, 1.007, 0.946, 0.105, 0.5079, 2021-04-01 14:32:00
2021-04-01 19:32:00, 5473, 2694, 0.0, 13.8, 10.0, 867.0, 20.0, 167.999, 0.977, 1.009, 0.946, 0.097, 0.4922, 2021-04-01 13:32:00
2021-04-01 18:32:00, 5444, 2624, 0.0, 13.9, 11.0, 868.0, 18.0, 168.328, 0.985, 1.009, 0.944, 0.096, 0.4820, 2021-04-01 12:32:00
2021-04-01 17:32:00, 5322, 2698, 0.0, 14.4, 12.0, 868.1, 16.0, 168.215, 0.985, 1.009, 0.945, 0.111, 0.5070, 2021-04-01 11:32:00
2021-04-01 16:32:00, 5303, 2682, 0.0, 14.5, 18.0, 868.5, 12.0, 168.656, 0.989, 1.010, 0.943, 0.111, 0.5058, 2021-04-01 10:32:00
2021-04-01 15:32:00, 5309, 2527, 0.0, 14.4, 23.0, 869.3, 9.0, 168.939, 0.995, 1.011, 0.941, 0.107, 0.4760, 2021-04-01 09:32:00
2021-04-01 14:32:00, 5213, 2605, 0.0, 13.3, 29.0, 870.4, 6.0, 169.185, 1.003, 1.011, 0.940, 0.115, 0.4997, 2021-04-01 08:32:00
2021-04-01 13:32:00, 5204, 2539, 0.0, 12.8, 31.0, 870.6, 5.0, 168.596, 1.005, 1.011, 0.943, 0.112, 0.4879, 2021-04-01 07:32:00
2021-04-01 12:32:00, 5282, 2641, 0.0, 12.6, 32.0, 871.1, 5.0, 168.856, 1.009, 1.012, 0.942, 0.100, 0.5000, 2021-04-01 06:32:00
2021-04-01 11:32:00, 5300, 2476, 0.0, 12.6, 34.0, 871.7, 4.0, 169.020, 1.013, 1.012, 0.941, 0.096, 0.4672, 2021-04-01 05:32:00
2021-04-01 10:32:00, 5178, 2570, 0.0, 12.7, 37.0, 872.4, 4.0, 168.823, 1.019, 1.013, 0.942, 0.106, 0.4963, 2021-04-01 04:32:00
2021-04-01 09:32:00, 5248, 2479, 0.0, 12.7, 36.0, 872.9, 4.0, 168.659, 1.023, 1.012, 0.943, 0.094, 0.4724, 2021-04-01 03:32:00
2021-04-01 08:32:00, 5098, 2592, 0.0, 12.7, 44.0, 873.1, 2.0, 169.468, 1.024, 1.013, 0.938, 0.116, 0.5084, 2021-04-01 02:32:00
2021-04-01 07:32:00, 5213, 2585, 0.0, 12.7, 42.0, 873.6, 2.0, 169.255, 1.028, 1.013, 0.939, 0.097, 0.4959, 2021-04-01 01:32:00
2021-04-01 06:32:00, 5087, 2511, 0.0, 12.8, 52.0, 874.0, 0.0, 169.001, 1.031, 1.014, 0.941, 0.110, 0.4936, 2021-04-01 00:32:00
2021-04-01 05:32:00, 5150, 2486, 0.0, 12.8, 48.0, 874.5, 1.0, 167.670, 1.035, 1.013, 0.948, 0.095, 0.4827, 2021-03-31 23:32:00
2021-04-01 04:32:00, 5115, 2525, 0.0, 12.8, 49.0, 874.8, 0.0, 168.495, 1.038, 1.013, 0.944, 0.100, 0.4936, 2021-03-31 22:32:00
2021-04-01 03:32:00, 4995, 2452, 0.0, 12.9, 54.0, 875.3, -1.0, 168.367, 1.042, 1.013, 0.944, 0.114, 0.4909, 2021-03-31 21:32:00
2021-04-01 02:32:00, 4889, 2478, 0.0, 12.9, 53.0, 875.4, 0.0, 167.948, 1.042, 1.014, 0.947, 0.126, 0.5069, 2021-03-31 20:32:00
2021-04-01 01:32:00, 5015, 2569, 0.0, 14.1, 34.0, 876.0, 7.0, 167.735, 1.047, 1.014, 0.948, 0.104, 0.5123, 2021-03-31 19:32:00
2021-04-01 00:32:00, 4984, 2461, 0.0, 14.1, 30.0, 876.3, 9.0, 168.252, 1.050, 1.014, 0.945, 0.108, 0.4938, 2021-03-31 18:32:00
2021-03-31 23:32:00, 5064, 2496, 0.0, 14.1, 31.0, 876.9, 9.0, 169.034, 1.055, 1.015, 0.941, 0.097, 0.4929, 2021-03-31 17:32:00
2021-03-31 22:32:00, 4964, 2490, 0.0, 14.1, 31.0, 877.5, 8.0, 168.450, 1.059, 1.014, 0.944, 0.106, 0.5016, 2021-03-31 16:32:00
2021-03-31 21:32:00, 5015, 2492, 0.0, 14.1, 30.0, 877.9, 8.0, 167.904, 1.063, 1.013, 0.947, 0.095, 0.4969, 2021-03-31 15:32:00
2021-03-31 20:32:00, 5007, 2495, 0.0, 14.1, 30.0, 878.0, 7.0, 168.036, 1.064, 1.013, 0.946, 0.096, 0.4983, 2021-03-31 14:32:00
2021-03-31 19:32:00, 4821, 2436, 0.0, 14.2, 28.0, 878.6, 8.0, 167.731, 1.068, 1.012, 0.948, 0.119, 0.5053, 2021-03-31 13:32:00
2021-03-31 18:32:00, 4821, 2507, 0.0, 14.2, 34.0, 878.8, 6.0, 168.255, 1.070, 1.013, 0.945, 0.119, 0.5200, 2021-03-31 12:32:00
2021-03-31 17:32:00, 4934, 2505, 0.0, 14.7, 41.0, 879.4, 3.0, 168.127, 1.075, 1.013, 0.946, 0.099, 0.5077, 2021-03-31 11:32:00
2021-03-31 16:32:00, 4912, 2474, 0.0, 14.8, 43.0, 879.7, 2.0, 168.802, 1.078, 1.013, 0.942, 0.103, 0.5037, 2021-03-31 10:32:00
2021-03-31 15:31:00, 4875, 2455, 0.0, 14.7, 51.0, 879.7, 1.0, 168.550, 1.078, 1.014, 0.943, 0.107, 0.5036, 2021-03-31 09:31:00
2021-03-31 14:32:00, 4869, 2400, 0.0, 13.7, 61.0, 879.6, 0.0, 168.557, 1.077, 1.016, 0.943, 0.107, 0.4929, 2021-03-31 08:32:00
2021-03-31 13:32:00, 4889, 2418, 0.0, 12.7, 70.0, 879.6, -4.0, 168.522, 1.077, 1.014, 0.943, 0.106, 0.4946, 2021-03-31 07:32:00
2021-03-31 12:31:00, 4873, 2498, 0.0, 12.5, 73.0, 879.0, -5.0, 168.610, 1.072, 1.013, 0.943, 0.112, 0.5126, 2021-03-31 06:31:00
2021-03-31 11:32:00, 4997, 2483, 0.0, 12.5, 80.0, 878.9, -7.0, 169.102, 1.071, 1.013, 0.940, 0.098, 0.4969, 2021-03-31 05:32:00
2021-03-31 10:32:00, 4911, 2476, 0.0, 12.6, 75.0, 878.6, -6.0, 168.438, 1.068, 1.013, 0.944, 0.108, 0.5042, 2021-03-31 04:32:00
2021-03-31 09:32:00, 4921, 2437, 0.0, 12.6, 75.0, 878.3, -7.0, 168.593, 1.066, 1.012, 0.943, 0.110, 0.4952, 2021-03-31 03:32:00
2021-03-31 08:32:00, 4966, 2507, 0.0, 12.7, 68.0, 877.9, -5.0, 168.128, 1.063, 1.013, 0.946, 0.102, 0.5048, 2021-03-31 02:32:00
2021-03-31 07:32:00, 4878, 2484, 0.0, 12.7, 80.0, 877.7, -7.0, 169.171, 1.061, 1.013, 0.940, 0.121, 0.5092, 2021-03-31 01:32:00
2021-03-31 06:32:00, 5023, 2466, 0.0, 12.7, 76.0, 877.4, -7.0, 168.780, 1.059, 1.012, 0.942, 0.101, 0.4909, 2021-03-31 00:32:00
2021-03-31 05:32:00, 5039, 2507, 0.0, 12.8, 76.0, 876.9, -8.0, 168.505, 1.055, 1.011, 0.943, 0.101, 0.4975, 2021-03-30 23:32:00
2021-03-31 04:32:00, 4976, 2498, 0.0, 12.8, 79.0, 876.4, -8.0, 168.396, 1.051, 1.012, 0.944, 0.111, 0.5020, 2021-03-30 22:32:00
2021-03-31 03:32:00, 5093, 2548, 0.0, 12.8, 78.0, 876.2, -6.0, 169.142, 1.049, 1.013, 0.940, 0.099, 0.5003, 2021-03-30 21:32:00
2021-03-31 02:32:00, 5030, 2557, 0.0, 12.9, 72.0, 875.6, -5.0, 168.116, 1.044, 1.013, 0.946, 0.106, 0.5083, 2021-03-30 20:32:00
2021-03-31 01:32:00, 5021, 2464, 0.0, 13.2, 61.0, 875.5, -3.0, 168.788, 1.043, 1.013, 0.942, 0.111, 0.4907, 2021-03-30 19:32:00
2021-03-31 00:32:00, 5071, 2498, 0.0, 14.4, 51.0, 875.3, -1.0, 168.812, 1.042, 1.012, 0.942, 0.105, 0.4926, 2021-03-30 18:32:00
2021-03-30 23:32:00, 5021, 2565, 0.0, 14.4, 50.0, 874.4, -1.0, 168.144, 1.034, 1.012, 0.946, 0.115, 0.5109, 2021-03-30 17:32:00
2021-03-30 22:32:00, 5084, 2520, 0.0, 14.4, 51.0, 874.8, -1.0, 168.463, 1.038, 1.012, 0.944, 0.105, 0.4957, 2021-03-30 16:32:00
2021-03-30 21:32:00, 5235, 2614, 0.0, 14.4, 51.0, 874.2, -2.0, 168.098, 1.033, 1.012, 0.946, 0.088, 0.4993, 2021-03-30 15:32:00
2021-03-30 20:32:00, 5118, 2645, 0.0, 14.5, 60.0, 874.4, -2.0, 168.310, 1.034, 1.014, 0.945, 0.101, 0.5168, 2021-03-30 14:32:00
2021-03-30 19:32:00, 5033, 2499, 0.0, 14.5, 71.0, 874.5, -5.0, 167.530, 1.035, 1.013, 0.949, 0.109, 0.4965, 2021-03-30 13:32:00
2021-03-30 18:31:00, 4990, 2577, 0.0, 14.5, 70.0, 875.0, -6.0, 167.376, 1.039, 1.012, 0.950, 0.113, 0.5164, 2021-03-30 12:31:00
2021-03-30 17:32:00, 5080, 2657, 0.0, 14.6, 64.0, 875.0, -7.0, 167.877, 1.039, 1.010, 0.947, 0.104, 0.5230, 2021-03-30 11:32:00
2021-03-30 16:35:00, 5002, 2638, 0.0, 15.0, 72.0, 874.8, -8.0, 167.544, 1.038, 1.011, 0.949, 0.113, 0.5274, 2021-03-30 10:35:00
2021-03-30 15:32:00, 4993, 2508, 0.0, 15.0, 73.0, 874.5, -9.0, 167.668, 1.035, 1.010, 0.948, 0.118, 0.5023, 2021-03-30 09:32:00
2021-03-30 14:31:00, 5170, 2620, 0.0, 15.0, 81.0, 874.4, -10.0, 167.378, 1.034, 1.010, 0.950, 0.093, 0.5068, 2021-03-30 08:31:00
2021-03-30 13:32:00, 5167, 2613, 0.0, 12.8, 85.0, 874.1, -10.0, 167.620, 1.032, 1.011, 0.948, 0.096, 0.5057, 2021-03-30 07:32:00
2021-03-30 12:31:00, 5124, 2588, 0.0, 12.5, 83.0, 873.5, -10.0, 167.354, 1.027, 1.011, 0.950, 0.103, 0.5051, 2021-03-30 06:31:00
2021-03-30 11:31:00, 5252, 2611, 0.0, 12.5, 86.0, 872.4, -10.0, 168.258, 1.019, 1.011, 0.945, 0.095, 0.4971, 2021-03-30 05:31:00
2021-03-30 10:32:00, 5131, 2689, 0.0, 12.6, 90.0, 871.6, -9.0, 167.654, 1.012, 1.012, 0.948, 0.113, 0.5241, 2021-03-30 04:32:00
2021-03-30 09:32:00, 5212, 2626, 0.0, 12.6, 89.0, 871.2, -8.0, 167.594, 1.009, 1.013, 0.949, 0.103, 0.5038, 2021-03-30 03:32:00
2021-03-30 08:31:00, 5271, 2614, 0.0, 12.6, 84.0, 871.3, -9.0, 167.539, 1.010, 1.012, 0.949, 0.096, 0.4959, 2021-03-30 02:31:00
2021-03-30 07:32:00, 5279, 2619, 0.0, 12.7, 84.0, 870.9, -8.0, 167.264, 1.007, 1.012, 0.950, 0.096, 0.4961, 2021-03-30 01:32:00
2021-03-30 06:31:00, 5191, 2621, 0.0, 12.7, 86.0, 870.4, -8.0, 168.240, 1.003, 1.013, 0.945, 0.113, 0.5049, 2021-03-30 00:31:00
2021-03-30 05:31:00, 5187, 2613, 0.0, 12.7, 89.0, 870.2, -8.0, 168.320, 1.002, 1.013, 0.945, 0.114, 0.5038, 2021-03-29 23:31:00
2021-03-30 04:32:00, 5286, 2636, 0.0, 12.8, 91.0, 869.9, -7.0, 167.958, 0.999, 1.015, 0.947, 0.100, 0.4987, 2021-03-29 22:32:00
2021-03-30 03:31:00, 5256, 2741, 0.0, 12.8, 90.0, 869.0, -7.0, 168.246, 0.992, 1.014, 0.945, 0.111, 0.5215, 2021-03-29 21:31:00
2021-03-30 02:32:00, 5370, 2698, 0.0, 12.8, 81.0, 867.9, -6.0, 167.898, 0.984, 1.014, 0.947, 0.100, 0.5024, 2021-03-29 20:32:00
2021-03-30 01:31:00, 5435, 2727, 0.0, 13.2, 77.0, 866.9, -6.0, 167.871, 0.976, 1.013, 0.947, 0.099, 0.5017, 2021-03-29 19:31:00
2021-03-30 00:32:00, 5568, 2759, 0.0, 14.5, 71.0, 866.1, -5.0, 168.523, 0.970, 1.013, 0.943, 0.090, 0.4955, 2021-03-29 18:32:00
2021-03-29 23:32:00, 5405, 2793, 0.0, 14.5, 66.0, 865.7, -3.0, 168.116, 0.967, 1.014, 0.946, 0.109, 0.5167, 2021-03-29 17:32:00
2021-03-29 22:31:00, 5456, 2696, 0.0, 14.5, 72.0, 865.3, -4.0, 167.971, 0.964, 1.014, 0.946, 0.104, 0.4941, 2021-03-29 16:31:00
2021-03-29 21:32:00, 5507, 2715, 0.0, 14.5, 73.0, 865.3, -4.0, 167.604, 0.964, 1.014, 0.949, 0.096, 0.4930, 2021-03-29 15:32:00
2021-03-29 20:31:00, 5464, 2829, 0.0, 14.5, 76.0, 865.1, -4.0, 167.918, 0.963, 1.015, 0.947, 0.103, 0.5178, 2021-03-29 14:31:00
2021-03-29 19:32:00, 5470, 2766, 0.0, 14.5, 84.0, 864.4, -6.0, 167.351, 0.958, 1.014, 0.950, 0.104, 0.5057, 2021-03-29 13:32:00
2021-03-29 18:31:00, 5700, 2842, 0.0, 14.5, 76.0, 862.5, -5.0, 167.639, 0.944, 1.014, 0.948, 0.088, 0.4986, 2021-03-29 12:31:00
2021-03-29 17:31:00, 5662, 2804, 0.0, 14.8, 84.0, 861.6, -4.0, 167.126, 0.937, 1.017, 0.951, 0.093, 0.4952, 2021-03-29 11:31:00
2021-03-29 16:31:00, 5814, 2871, 0.0, 14.8, 86.0, 859.6, -4.0, 167.152, 0.923, 1.017, 0.951, 0.086, 0.4938, 2021-03-29 10:31:00
2021-03-29 15:32:00, 5867, 2966, 0.0, 14.8, 61.0, 856.7, -1.0, 167.399, 0.903, 1.015, 0.950, 0.096, 0.5055, 2021-03-29 09:32:00
2021-03-29 14:31:00, 5875, 3032, 0.0, 13.7, 57.0, 856.2, -1.0, 167.203, 0.899, 1.014, 0.951, 0.098, 0.5161, 2021-03-29 08:31:00
2021-03-29 13:31:00, 6009, 3022, 0.0, 12.7, 59.0, 855.6, -2.0, 167.090, 0.895, 1.013, 0.951, 0.087, 0.5029, 2021-03-29 07:31:00
2021-03-29 12:31:00, 5873, 2997, 0.0, 12.7, 73.0, 854.2, -1.0, 167.487, 0.885, 1.018, 0.949, 0.107, 0.5103, 2021-03-29 06:31:00
2021-03-29 11:32:00, 6078, 3035, 0.0, 12.7, 70.0, 853.0, 0.0, 166.611, 0.877, 1.018, 0.954, 0.088, 0.4993, 2021-03-29 05:32:00
2021-03-29 10:31:00, 6012, 3000, 0.0, 12.7, 93.0, 852.6, 0.0, 167.656, 0.875, 1.024, 0.948, 0.096, 0.4990, 2021-03-29 04:31:00
2021-03-29 09:31:00, 5820, 2946, 0.0, 12.7, 88.0, 850.9, 2.0, 167.298, 0.863, 1.026, 0.950, 0.125, 0.5062, 2021-03-29 03:31:00
2021-03-29 08:31:00, 6066, 3001, 0.0, 12.8, 77.0, 849.9, 4.0, 168.136, 0.857, 1.026, 0.946, 0.104, 0.4947, 2021-03-29 02:31:00
2021-03-29 07:32:00, 6302, 3067, 0.0, 12.8, 29.0, 849.0, 10.0, 168.250, 0.851, 1.015, 0.945, 0.092, 0.4867, 2021-03-29 01:32:00
2021-03-29 06:31:00, 6062, 2932, 0.0, 12.8, 24.0, 849.0, 11.0, 168.420, 0.851, 1.013, 0.944, 0.120, 0.4837, 2021-03-29 00:31:00
2021-03-29 05:32:00, 5946, 3069, 0.0, 12.8, 30.0, 850.8, 9.0, 167.548, 0.863, 1.014, 0.949, 0.119, 0.5161, 2021-03-28 23:32:00
2021-03-29 04:32:00, 5915, 2947, 0.0, 12.8, 32.0, 853.1, 10.0, 167.144, 0.878, 1.016, 0.951, 0.108, 0.4982, 2021-03-28 22:32:00
2021-03-29 03:31:00, 5874, 2936, 0.0, 12.9, 31.0, 854.5, 11.0, 167.571, 0.887, 1.017, 0.949, 0.106, 0.4998, 2021-03-28 21:31:00
2021-03-29 02:31:00, 5812, 2898, 0.0, 12.9, 30.0, 855.4, 11.0, 167.133, 0.894, 1.016, 0.951, 0.108, 0.4986, 2021-03-28 20:31:00
2021-03-29 01:32:00, 5977, 2843, 0.0, 13.0, 25.0, 856.5, 14.0, 167.383, 0.901, 1.016, 0.950, 0.085, 0.4757, 2021-03-28 19:32:00
2021-03-29 00:31:00, 5722, 2903, 0.0, 13.8, 12.0, 857.0, 17.0, 167.637, 0.905, 1.009, 0.948, 0.117, 0.5073, 2021-03-28 18:31:00
2021-03-28 23:31:00, 5615, 2804, 0.0, 13.9, 13.0, 858.6, 17.0, 167.305, 0.916, 1.010, 0.950, 0.120, 0.4994, 2021-03-28 17:31:00
2021-03-28 22:31:00, 5694, 2790, 0.0, 13.9, 14.0, 859.8, 16.0, 166.933, 0.924, 1.010, 0.952, 0.102, 0.4900, 2021-03-28 16:31:00
2021-03-28 21:31:00, 5795, 2689, 0.0, 13.8, 13.0, 860.4, 17.0, 166.392, 0.929, 1.010, 0.955, 0.086, 0.4640, 2021-03-28 15:31:00
2021-03-28 20:32:00, 5637, 2720, 0.0, 13.9, 13.0, 861.8, 18.0, 166.144, 0.939, 1.011, 0.957, 0.094, 0.4825, 2021-03-28 14:32:00
2021-03-28 19:31:00, 5501, 2768, 0.0, 13.9, 16.0, 863.2, 16.0, 166.612, 0.949, 1.012, 0.954, 0.105, 0.5032, 2021-03-28 13:31:00
2021-03-28 18:31:00, 5469, 2691, 0.0, 13.9, 15.0, 864.6, 16.0, 166.852, 0.959, 1.011, 0.953, 0.103, 0.4920, 2021-03-28 12:31:00
2021-03-28 17:32:00, 5331, 2664, 0.0, 14.4, 17.0, 865.3, 15.0, 166.716, 0.964, 1.012, 0.954, 0.116, 0.4997, 2021-03-28 11:32:00
2021-03-28 16:31:00, 5269, 2662, 0.0, 14.4, 25.0, 866.6, 12.0, 166.796, 0.974, 1.014, 0.953, 0.116, 0.5052, 2021-03-28 10:31:00
2021-03-28 15:31:00, 5245, 2603, 0.0, 14.5, 25.0, 866.4, 12.0, 167.014, 0.973, 1.014, 0.952, 0.121, 0.4963, 2021-03-28 09:31:00
2021-03-28 14:31:00, 5222, 2688, 0.0, 13.6, 28.0, 867.2, 10.0, 166.461, 0.979, 1.014, 0.955, 0.117, 0.5147, 2021-03-28 08:31:00
2021-03-28 13:31:00, 5245, 2631, 0.0, 12.7, 38.0, 867.9, 5.0, 166.864, 0.984, 1.014, 0.953, 0.112, 0.5016, 2021-03-28 07:31:00
2021-03-28 12:32:00, 5231, 2693, 0.0, 12.7, 33.0, 867.7, 7.0, 167.089, 0.982, 1.014, 0.951, 0.117, 0.5148, 2021-03-28 06:32:00
2021-03-28 11:31:00, 5170, 2644, 0.0, 12.7, 25.0, 866.6, 11.0, 166.984, 0.974, 1.013, 0.952, 0.131, 0.5114, 2021-03-28 05:31:00
2021-03-28 10:31:00, 5334, 2618, 0.0, 12.7, 30.0, 867.1, 10.0, 167.705, 0.978, 1.015, 0.948, 0.108, 0.4908, 2021-03-28 04:31:00
2021-03-28 09:31:00, 5168, 2686, 0.0, 12.7, 32.0, 867.2, 10.0, 167.184, 0.979, 1.016, 0.951, 0.127, 0.5197, 2021-03-28 03:31:00
2021-03-28 08:31:00, 5179, 2524, 0.0, 12.7, 44.0, 868.9, 6.0, 167.408, 0.992, 1.017, 0.950, 0.115, 0.4874, 2021-03-28 02:31:00
2021-03-28 07:31:00, 5156, 2534, 0.0, 12.8, 45.0, 869.5, 5.0, 166.791, 0.996, 1.017, 0.953, 0.114, 0.4915, 2021-03-28 01:31:00
2021-03-28 06:32:00, 5127, 2630, 0.0, 12.8, 47.0, 869.9, 5.0, 166.937, 0.999, 1.017, 0.952, 0.116, 0.5130, 2021-03-28 00:32:00
2021-03-28 05:32:00, 4985, 2544, 0.0, 12.8, 67.0, 871.0, 0.0, 166.240, 1.008, 1.018, 0.956, 0.126, 0.5103, 2021-03-27 23:32:00
2021-03-28 04:31:00, 5101, 2537, 0.0, 12.8, 61.0, 871.7, 1.0, 166.822, 1.013, 1.017, 0.953, 0.109, 0.4974, 2021-03-27 22:31:00
2021-03-28 03:31:00, 5125, 2572, 0.0, 12.9, 60.0, 872.2, 1.0, 166.900, 1.017, 1.017, 0.953, 0.103, 0.5019, 2021-03-27 21:31:00
2021-03-28 02:31:00, 5076, 2523, 0.0, 12.9, 51.0, 872.2, 4.0, 166.030, 1.017, 1.018, 0.958, 0.106, 0.4970, 2021-03-27 20:31:00
2021-03-28 01:31:00, 5105, 2510, 0.0, 13.1, 42.0, 872.6, 6.0, 166.138, 1.020, 1.016, 0.957, 0.102, 0.4917, 2021-03-27 19:31:00
2021-03-28 00:31:00, 5071, 2488, 0.0, 14.1, 31.0, 872.7, 11.0, 165.932, 1.021, 1.017, 0.958, 0.104, 0.4906, 2021-03-27 18:31:00
2021-03-27 23:32:00, 5151, 2542, 0.0, 14.1, 33.0, 873.0, 10.0, 167.074, 1.023, 1.017, 0.952, 0.097, 0.4935, 2021-03-27 17:32:00
2021-03-27 22:31:00, 5085, 2470, 0.0, 14.0, 31.0, 872.9, 11.0, 166.067, 1.023, 1.017, 0.957, 0.102, 0.4857, 2021-03-27 16:31:00
2021-03-27 21:31:00, 4950, 2516, 0.0, 14.1, 32.0, 873.0, 11.0, 165.867, 1.023, 1.017, 0.958, 0.120, 0.5083, 2021-03-27 15:31:00
2021-03-27 20:31:00, 5013, 2487, 0.0, 14.1, 41.0, 873.5, 8.0, 166.097, 1.027, 1.018, 0.957, 0.108, 0.4961, 2021-03-27 14:31:00
2021-03-27 19:31:00, 5021, 2552, 0.0, 14.2, 45.0, 874.0, 8.0, 166.001, 1.031, 1.020, 0.958, 0.103, 0.5083, 2021-03-27 13:31:00
2021-03-27 18:31:00, 4928, 2564, 0.0, 14.2, 56.0, 874.4, 6.0, 165.858, 1.034, 1.022, 0.959, 0.111, 0.5203, 2021-03-27 12:31:00
2021-03-27 17:31:00, 4934, 2517, 0.0, 14.6, 69.0, 874.5, 5.0, 166.578, 1.035, 1.025, 0.954, 0.111, 0.5101, 2021-03-27 11:31:00
2021-03-27 16:31:00, 4905, 2545, 0.0, 14.7, 82.0, 874.3, 4.0, 165.849, 1.034, 1.028, 0.959, 0.110, 0.5189, 2021-03-27 10:31:00
2021-03-27 15:31:00, 4896, 2463, 0.0, 14.7, 79.0, 873.9, 1.0, 166.718, 1.030, 1.022, 0.954, 0.122, 0.5031, 2021-03-27 09:31:00
2021-03-27 14:32:00, 5111, 2651, 0.0, 13.1, 83.0, 873.5, 0.0, 167.014, 1.027, 1.022, 0.952, 0.096, 0.5187, 2021-03-27 08:32:00
2021-03-27 13:31:00, 5094, 2495, 0.0, 12.6, 83.0, 872.8, 0.0, 166.729, 1.022, 1.022, 0.954, 0.100, 0.4898, 2021-03-27 07:31:00
2021-03-27 12:31:00, 5081, 2631, 0.0, 12.6, 87.0, 872.1, 0.0, 166.400, 1.016, 1.023, 0.955, 0.105, 0.5178, 2021-03-27 06:31:00
2021-03-27 11:31:00, 4960, 2540, 0.0, 12.6, 84.0, 871.6, 0.0, 166.491, 1.012, 1.022, 0.955, 0.125, 0.5121, 2021-03-27 05:31:00
2021-03-27 10:31:00, 5054, 2561, 0.0, 12.6, 82.0, 871.0, 0.0, 166.591, 1.008, 1.021, 0.954, 0.116, 0.5067, 2021-03-27 04:31:00
2021-03-27 09:32:00, 5054, 2552, 0.0, 12.7, 85.0, 870.8, 0.0, 166.582, 1.006, 1.022, 0.954, 0.116, 0.5049, 2021-03-27 03:32:00
2021-03-27 08:31:00, 4938, 2682, 0.0, 12.7, 89.0, 870.4, 0.0, 167.433, 1.003, 1.023, 0.950, 0.138, 0.5431, 2021-03-27 02:31:00
2021-03-27 07:32:00, 5129, 2570, 0.0, 12.7, 99.0, 870.7, -2.0, 167.165, 1.005, 1.023, 0.951, 0.108, 0.5011, 2021-03-27 01:32:00
2021-03-27 06:31:00, 5106, 2632, 0.0, 12.7, 97.0, 870.7, -2.0, 166.972, 1.005, 1.022, 0.952, 0.111, 0.5155, 2021-03-27 00:31:00
2021-03-27 05:32:00, 5095, 2485, 0.0, 12.8, 99.0, 870.6, -1.0, 167.046, 1.005, 1.024, 0.952, 0.112, 0.4877, 2021-03-26 23:32:00
2021-03-27 04:31:00, 5092, 2699, 0.0, 12.8, 98.0, 870.0, -1.0, 165.904, 1.000, 1.024, 0.958, 0.111, 0.5300, 2021-03-26 22:31:00
2021-03-27 03:32:00, 5054, 2564, 0.0, 12.8, 97.0, 869.6, 0.0, 166.337, 0.997, 1.025, 0.956, 0.119, 0.5073, 2021-03-26 21:32:00
2021-03-27 02:32:00, 5177, 2587, 0.0, 12.9, 97.0, 869.2, 0.0, 166.495, 0.994, 1.025, 0.955, 0.105, 0.4997, 2021-03-26 20:32:00
2021-03-27 01:31:00, 5222, 2709, 0.0, 12.9, 95.0, 868.4, 0.0, 165.983, 0.988, 1.025, 0.958, 0.101, 0.5188, 2021-03-26 19:31:00
2021-03-27 00:31:00, 5289, 2656, 0.0, 13.2, 93.0, 867.6, 0.0, 165.547, 0.982, 1.024, 0.960, 0.096, 0.5022, 2021-03-26 18:31:00
2021-03-26 23:31:00, 5274, 2665, 0.0, 14.3, 83.0, 866.6, 1.0, 165.867, 0.974, 1.023, 0.958, 0.106, 0.5053, 2021-03-26 17:31:00
2021-03-26 22:32:00, 5309, 2715, 0.0, 14.3, 80.0, 866.0, 1.0, 166.683, 0.970, 1.022, 0.954, 0.108, 0.5114, 2021-03-26 16:32:00
2021-03-26 21:32:00, 5396, 2720, 0.0, 14.2, 57.0, 865.5, 3.0, 167.085, 0.966, 1.018, 0.952, 0.103, 0.5041, 2021-03-26 15:32:00
2021-03-26 20:31:00, 5347, 2658, 0.0, 14.2, 38.0, 865.2, 5.0, 167.025, 0.964, 1.014, 0.952, 0.114, 0.4971, 2021-03-26 14:31:00
2021-03-26 19:31:00, 5391, 2739, 0.0, 14.2, 35.0, 865.3, 5.0, 166.898, 0.964, 1.013, 0.953, 0.108, 0.5081, 2021-03-26 13:31:00
2021-03-26 18:31:00, 5269, 2652, 0.0, 14.2, 33.0, 865.4, 5.0, 167.189, 0.965, 1.012, 0.951, 0.126, 0.5033, 2021-03-26 12:31:00
2021-03-26 17:32:00, 5277, 2650, 0.0, 14.6, 38.0, 865.6, 4.0, 166.925, 0.967, 1.013, 0.952, 0.122, 0.5022, 2021-03-26 11:32:00
2021-03-26 16:31:00, 5303, 2638, 0.0, 14.7, 44.0, 866.1, 4.0, 167.317, 0.970, 1.015, 0.950, 0.116, 0.4975, 2021-03-26 10:31:00
2021-03-26 15:31:00, 5298, 2650, 0.0, 14.8, 64.0, 866.4, 1.0, 167.222, 0.973, 1.018, 0.951, 0.112, 0.5002, 2021-03-26 09:31:00
